number,name_stopping,clean_name,pos_vys,po_treb,changed,longitude,latitude
2865,"УЛ. МАРШАЛА ЗАХАРОВА, 18","УЛ. МАРШАЛА ЗАХАРОВА, 18",,False,False,30.16938,59.857887
2866,МАЛАЯ БУХАРЕСТСКАЯ УЛ.,МАЛАЯ БУХАРЕСТСКАЯ УЛ.,,False,False,30.42122,59.844831
2867,МАЛАЯ БАЛКАНСКАЯ УЛ. УГ. УЛ. О. ДУНДИЧА,"МАЛАЯ БАЛКАНСКАЯ УЛ., УГ. УЛ. ОЛЕКО ДУНДИЧА",,False,True,30.38644,59.82874
2868,"МАЛЫЙ ПР. В.О.,УГ. НАЛИЧНОЙ УЛ.","МАЛЫЙ ПР. В.О., УГ. НАЛИЧНОЙ УЛ.",,False,True,30.233397,59.938529
2869,"КРАСНОСЕЛЬСКОЕ ШОССЕ,32","КРАСНОСЕЛЬСКОЕ ШОССЕ, 32",,False,True,30.073515,59.822996
2870,КРАСНОПУТИЛОВСКАЯ УЛ. 67,КРАСНОПУТИЛОВСКАЯ УЛ. 67,,False,False,30.286436,59.861875
2871,КРАСНОПУТИЛОВСКАЯ УЛ. 85,КРАСНОПУТИЛОВСКАЯ УЛ. 85,,False,False,30.299128,59.854914
2872,"КРАСНОПУТИЛОВСКАЯ УЛ., 95","КРАСНОПУТИЛОВСКАЯ УЛ., 95",,False,False,30.301566,59.853608
2873,КРАСНОПУТИЛОВСКАЯ УЛ.,КРАСНОПУТИЛОВСКАЯ УЛ.,,False,False,30.258902,59.87548
2874,КРАСНОГРАДСКИЙ ПЕР.,КРАСНОГРАДСКИЙ ПЕР.,,False,False,30.308226,59.925063
2875,КРАСНОПУТИЛОВСКАЯ УЛ.,КРАСНОПУТИЛОВСКАЯ УЛ.,,False,False,30.314834,59.848407
2876,"Ж.-Д. СТ. ""ПИСКАРЁВКА""","Ж.-Д. СТ. ""ПИСКАРЁВКА""",,False,False,30.425413,59.988647
2877,"ГИПЕРМАРКЕТ ""АШАН""","ГИПЕРМАРКЕТ ""АШАН""",,False,False,30.34357,59.915595
2878,КУБИНСКАЯ УЛ.,КУБИНСКАЯ УЛ.,,False,False,30.294681,59.857244
2879,КУЗНЕЦОВСКАЯ УЛ.,КУЗНЕЦОВСКАЯ УЛ.,,False,False,30.319957,59.871204
2880,КРОНШТАДТСКАЯ ПЛОЩАДЬ,КРОНШТАДТСКАЯ ПЛ.,,False,True,30.234785,59.850796
2881,КРОНШТАДТСКАЯ ПЛОЩАДЬ,КРОНШТАДТСКАЯ ПЛ.,,False,True,30.240586,59.851718
2882,"КРАСНОСЕЛЬСКОЕ ШОССЕ,65","КРАСНОСЕЛЬСКОЕ ШОССЕ, 65",,False,True,30.361,59.703583
2883,ГМА ИМ. АДМИРАЛА С.О. МАКАРОВА,ГМА ИМ. АДМИРАЛА С. О. МАКАРОВА,,False,True,30.080929,59.851756
2884,"КРАСНОСЕЛЬСКОЕ ШОССЕ,40","КРАСНОСЕЛЬСКОЕ ШОССЕ, 40",,False,True,30.144552,59.789336
2885,"КРАСНОСЕЛЬСКОЕ ШОССЕ,54","КРАСНОСЕЛЬСКОЕ ШОССЕ, 54",,False,True,30.07403,59.82068
2886,ПЛ. ТРУДА,ПЛ. ТРУДА,,False,False,30.292901,59.931979
2887,КУПЧИНСКАЯ УЛ. (ПО УЛ. Я. ГАШЕКА),КУПЧИНСКАЯ УЛ. (ПО УЛ. ЯРОСЛАВА ГАШЕКА),,False,True,30.393413,59.833196
2888,УЛ. ОРДЖОНИКИДЗЕ УГ. УЛ. ЛЕНСОВЕТА,"УЛ. ОРДЖОНИКИДЗЕ, УГ. УЛ. ЛЕНСОВЕТА",,False,True,30.330935,59.844262
2889,КУПЧИНСКАЯ УЛ. (ПО УЛ. О. ДУНДИЧА),КУПЧИНСКАЯ УЛ. (ПО УЛ. ОЛЕКО ДУНДИЧА),,False,True,30.39855,59.8278
2890,"КИНОЦЕНТР ""ЧАЙКА""","КИНОЦЕНТР ""ЧАЙКА""",,False,False,30.377838,59.846136
2891,"СТ. МЕТРО ""ОБВОДНЫЙ КАНАЛ""","СТ. МЕТРО ""ОБВОДНЫЙ КАНАЛ""",,False,False,30.34794,59.915445
2892,КУЗЬМИНСКОЕ ШОССЕ,КУЗЬМИНСКОЕ ШОССЕ,,False,False,30.394259,59.734266
2893,АЛТАЙСКАЯ,АЛТАЙСКАЯ УЛ.,,False,True,30.329744,59.849893
2894,КУЗНЕЧНЫЙ ПЕРЕУЛОК,КУЗНЕЧНЫЙ ПЕР.,,False,True,30.357869,59.926299
2895,"СТ. МЕТРО ""АВТОВО""","СТ. МЕТРО ""АВТОВО""",,False,False,30.256492,59.868706
2896,"СТ. МЕТРО ""ОБВОДНЫЙ КАНАЛ""","СТ. МЕТРО ""ОБВОДНЫЙ КАНАЛ""",,False,False,30.348036,59.915203
2897,"ЛЕНИНСКИЙ ПР.,95","ЛЕНИНСКИЙ ПР., 95",,False,True,30.215283,59.853312
2898,ЛЕНИНСКИЙ ПР.,ЛЕНИНСКИЙ ПР.,,False,False,30.222831,59.852575
2899,ЛЕНИНГРАДСКАЯ УЛ. УГОЛ ШКОЛЬНОЙ УЛ.,"ЛЕНИНГРАДСКАЯ УЛ., УГ. ШКОЛЬНОЙ УЛ.",,False,True,30.4069,59.73023
2900,ЛАШКОВИЦЫ,ЛАШКОВИЦЫ,,False,False,29.38414,59.587907
2901,ЛАГОЛОВО,ЛАГОЛОВО,,False,False,30.015619,59.709822
2902,ЛАБОРАТОРНЫЙ ПР.,ЛАБОРАТОРНЫЙ ПР.,,False,False,30.38183,59.979604
2903,КУРСКАЯ УЛ.,КУРСКАЯ УЛ.,,False,False,30.348183,59.911526
2904,КУРЛЯНДСКАЯ УЛ.,КУРЛЯНДСКАЯ УЛ.,,False,False,30.276034,59.910886
2905, ПРАВОБЕРЕЖНЫЕ БАНИ,ПРАВОБЕРЕЖНЫЕ БАНИ,,False,True,30.478401,59.883711
2906,НАРОДНАЯ УЛ. УГ. ДАЛЬНЕВОСТОЧНОГО ПР.,"НАРОДНАЯ УЛ., УГ. ДАЛЬНЕВОСТОЧНОГО ПР.",,False,True,30.470833,59.881063
2907,УЛ. ХИМИКОВ УГ. УЛ. КОММУНЫ,"УЛ. ХИМИКОВ, УГ. УЛ. КОММУНЫ",,False,True,30.477968,59.970496
2908,НЕВСКИЙ ЛЕСОПАРК,НЕВСКИЙ ЛЕСОПАРК,,False,False,30.566142,59.828757
2909,НЕВСКИЙ ПР.,НЕВСКИЙ ПР.,,False,False,30.334323,59.933797
2910,НИКОЛЬСКАЯ ПЛОЩАДЬ,НИКОЛЬСКАЯ ПЛ.,,False,True,30.30467,59.921746
2911,"НОВАЯ ДЕРЕВНЯ,3-Я СОВЕТСКАЯ УЛ.","НОВАЯ ДЕРЕВНЯ, 3-Я СОВЕТСКАЯ УЛ.",,False,True,30.449368,59.725428
2912,НОВГОРОДСКАЯ УЛ. 26,НОВГОРОДСКАЯ УЛ. 26,,False,False,30.391765,59.942087
2913,"НОВОИЗМАЙЛОВСКИЙ ПР.,45","НОВОИЗМАЙЛОВСКИЙ ПР., 45",,False,True,30.305344,59.860941
2914,"НОВОИЗМАЙЛОВСКИЙ ПР.,79","НОВОИЗМАЙЛОВСКИЙ ПР., 79",,False,True,30.305165,59.857059
2915,"НОВОИЗМАЙЛОВСКИЙ ПР.,УГ. БАССЕЙНОЙ УЛ.","НОВОИЗМАЙЛОВСКИЙ ПР., УГ. БАССЕЙНОЙ УЛ.",,False,True,30.306001,59.864438
2916,НОВОКОЛОМЯЖСКИЙ ПР.,НОВОКОЛОМЯЖСКИЙ ПР.,,False,False,30.296246,60.024256
2917,"НОВОСМОЛЕНСКАЯ НАБ.,6","НОВОСМОЛЕНСКАЯ НАБ., 6",,False,True,30.224761,59.947972
2918,"НОВОСМОЛЕНСКАЯ НАБ.,УГ. УЛ. КОРАБЛЕСТРОИТЕЛЕЙ","НОВОСМОЛЕНСКАЯ НАБ., УГ. УЛ. КОРАБЛЕСТРОИТЕЛЕЙ",,False,True,30.218129,59.948939
2919,НОВОЧЕРКАССКИЙ ПР.,НОВОЧЕРКАССКИЙ ПР.,,False,False,30.409943,59.942001
2920,"ОБЪЕДИНЕНИЕ ""ЛУЧ""","ОБЪЕДИНЕНИЕ ""ЛУЧ""",,False,False,30.421556,59.950364
2921,РАССТАННЫЙ ПЕР.,РАССТАННЫЙ ПЕР.,,False,False,30.35449,59.9048
2922,"СТ. МЕТРО ""ОБВОДНЫЙ КАНАЛ""","СТ. МЕТРО ""ОБВОДНЫЙ КАНАЛ""",,False,False,30.350058,59.914441
2923,"ОБЪЕДИНЕНИЕ ""СВЕТЛАНА""","ОБЪЕДИНЕНИЕ ""СВЕТЛАНА""",,False,False,30.333306,60.005745
2924,"ПР. МАРШАЛА ЖУКОВА, УГ. ПР. ВЕТЕРАНОВ","ПР. МАРШАЛА ЖУКОВА, УГ. ПР. ВЕТЕРАНОВ",,False,False,30.193045,59.8331
2925,"ОБЪЕДИНЕНИЕ ""РУССКИЕ САМОЦВЕТЫ""","ОБЪЕДИНЕНИЕ ""РУССКИЕ САМОЦВЕТЫ""",,False,False,30.435513,59.935671
2926,"ОБЪЕДИНЕНИЕ ""СОКОЛ""","ОБЪЕДИНЕНИЕ ""СОКОЛ""",,False,False,30.449902,59.952821
2927,"ПОС. ШУШАРЫ, ШКОЛЬНАЯ","ПОС. ШУШАРЫ, ШКОЛЬНАЯ",,False,False,30.379772,59.811372
2928,ОГОРОДНЫЙ ПЕР.,ОГОРОДНЫЙ ПЕР.,,False,False,30.268804,59.887227
2929,ОВЦИНО,ОВЦИНО,,False,False,30.608773,59.811804
2930,СМОЛЬНЫЙ УНИВЕРСИТЕТ,СМОЛЬНЫЙ УНИВЕРСИТЕТ,,False,False,30.385265,59.97159
2931,"ОКТЯБРЬСКАЯ НАБ.,106","ОКТЯБРЬСКАЯ НАБ., 106",,False,True,30.486341,59.86734
2932,Ж.Д. СТ. ШУШАРЫ,"Ж.-Д. СТ. ""ШУШАРЫ""",,False,True,30.38765,59.80542
2933,"УЛ. ДИМИТРОВА, УГ. М. БАЛКАНСКОЙ УЛ.","УЛ. ДИМИТРОВА, УГ. М. БАЛКАНСКОЙ УЛ.",,False,False,30.37503,59.844098
2934,"ОКТЯБРЬСКАЯ НАБ.,94","ОКТЯБРЬСКАЯ НАБ., 94",,False,True,30.472123,59.870843
2935,СМОЛЬНЫЙ,СМОЛЬНЫЙ,,False,False,30.389458,59.94689
2936,"ОКТЯБРЬСКАЯ НАБ.,78","ОКТЯБРЬСКАЯ НАБ., 78",,False,True,30.464718,59.871917
2937,"ОКТЯБРЬСКАЯ УЛ.,65","ОКТЯБРЬСКАЯ УЛ., 65",,False,True,30.620057,59.739836
2938,"ОКТЯБРЬСКАЯ УЛ.,51","ОКТЯБРЬСКАЯ УЛ., 51",,False,True,30.61711,59.742196
2939,"ПОС. МЕТАЛЛОСТРОЙ,3","ПОС. МЕТАЛЛОСТРОЙ, 3",,False,True,30.564801,59.792717
2940,МИЧМАНСКАЯ УЛ.,МИЧМАНСКАЯ УЛ.,,False,False,30.214953,59.946518
2941,МАСТЕРОВОЙ ПЕР.,МАСТЕРОВОЙ ПЕР.,,False,False,29.895791,59.881852
2942,ДЕР. ВИЛЬПОВИЦЫ,ДЕР. ВИЛЬПОВИЦЫ,,False,False,29.68867,59.75192
2943,МОСКОВСКАЯ ПЛОЩАДЬ,МОСКОВСКАЯ ПЛ.,,False,True,30.32371,59.85371
2944,МОРДВИНОВКА,МОРДВИНОВКА,,False,False,29.82868,59.89881
2945,МОРСКАЯ УЛ. 35,МОРСКАЯ УЛ. 35,,False,False,29.80412,59.90896
2946,"ПР. БОЛЬШЕВИКОВ., УГОЛ УЛ.ПОДВОЙСКОГО","ПР. БОЛЬШЕВИКОВ, УГ. УЛ. ПОДВОЙСКОГО",,False,True,30.476546,59.913612
2947,ШКОЛА №413,ШКОЛА №413,,False,False,30.024219,59.846057
2948,МОСКОВСКАЯ УЛ.,МОСКОВСКАЯ УЛ.,,False,False,30.409363,59.720086
2949,ШКОЛА №413,ШКОЛА №413,,False,False,30.024197,59.84634
2950,МОСКОВСКИЙ ВОКЗАЛ,МОСКОВСКИЙ ВОКЗАЛ,,False,False,30.359354,59.928876
2951,"Г. ЛОМОНОСОВ, КРАСНЫЙ ПРУД","Г. ЛОМОНОСОВ, КРАСНЫЙ ПРУД",,False,False,29.75905,59.90727
2952,МОСКОВСКАЯ СЛАВЯНКА,МОСКОВСКАЯ СЛАВЯНКА,,False,False,30.49764,59.747941
2953,"Г. ЛОМОНОСОВ, КРАСНЫЙ ПРУД","Г. ЛОМОНОСОВ, КРАСНЫЙ ПРУД",,False,False,29.759232,59.90774
2954,"ВОЛХОНСКОЕ Ш., 48","ВОЛХОНСКОЕ ШОССЕ, 48",,False,True,30.018664,59.84866
2955,3 КМ,3 КМ.,,False,True,29.74882,59.901572
2956,"ВОЛХОНСКОЕ Ш., 48","ВОЛХОНСКОЕ ШОССЕ, 48",,False,True,30.01894,59.848761
2957,МОСКОВСКИЙ ПР.,МОСКОВСКИЙ ПР.,,False,False,30.31652,59.908439
2958,"МОСКОВСКИЙ ПР.,129","МОСКОВСКИЙ ПР., 129",,False,True,30.320219,59.883644
2959,3 КМ,3 КМ.,,False,True,29.74794,59.901508
2960,"ВОЛХОНСКОЕ Ш., 62","ВОЛХОНСКОЕ ШОССЕ, 62",,False,True,30.015708,59.850048
2961,МЫТНИНСКАЯ УЛ.,МЫТНИНСКАЯ УЛ.,,False,False,30.379187,59.934577
2962,"ПЕТРОДВОРЕЦ, УЛ. СВОБОДЫ","ПЕТРОДВОРЕЦ, УЛ. СВОБОДЫ",,False,False,30.004563,59.84939
2963,МУЗЕЙ А.В. СУВОРОВА,МУЗЕЙ А. В. СУВОРОВА,,False,True,30.374042,59.943547
2964,"МОСКОВСКОЕ ШОССЕ,35","МОСКОВСКОЕ ШОССЕ, 35",,False,True,30.36588,59.81944
2965,ИЛИКИ,ИЛИКИ,,False,False,29.7366,59.875166
2966,"ВОЛХОНСКОЕ Ш., 62","ВОЛХОНСКОЕ ШОССЕ, 62",,False,True,30.015024,59.850634
2967,"МОСКОВСКОЕ ШОССЕ,22 КМ","МОСКОВСКОЕ ШОССЕ, 22 КМ.",,False,True,30.467072,59.764453
2968,НАБ. КОМСОМОЛЬСКОГО КАН.,НАБ. КОМСОМОЛЬСКОГО КАНАЛА,,False,True,30.61256,59.74722
2969,ТРОИЦКАЯ ГОРА,ТРОИЦКАЯ ГОРА,,False,False,29.84453,59.87014
2970,МЯСОПЕРЕРАБАТЫВАЮЩИЙ ЗАВОД,МЯСОПЕРЕРАБАТЫВАЮЩИЙ ЗАВОД,,False,False,30.369973,60.07993
2971,ТРОИЦКАЯ ГОРА,ТРОИЦКАЯ ГОРА,,False,False,29.84495,59.86978
2972,МЯСОКОМБИНАТ,МЯСОКОМБИНАТ,,False,False,30.348905,59.829023
2973,МЯГЛОВО,МЯГЛОВО,,False,False,30.68438,59.89215
2974,"ГОСТИЛИЦКОЕ ШОССЕ, УГ. ЧИЧЕРИНСКОЙ УЛ.","ГОСТИЛИЦКОЕ ШОССЕ, УГ. ЧИЧЕРИНСКОЙ УЛ.",,False,False,29.847928,59.869458
2975,НАГОРНАЯ УЛ.,НАГОРНАЯ УЛ.,,False,False,30.012051,59.85645
2976,"НАБ. ОБВОДНОГО КАНАЛА,74","НАБ. ОБВОДНОГО КАНАЛА, 74",,False,True,30.327598,59.911006
2977,"ГОСТИЛИЦКОЕ ШОССЕ, 25","ГОСТИЛИЦКОЕ ШОССЕ, 25",,False,False,29.8384,59.8706
2978,"НАБ. ОБВОДНОГО КАНАЛА,138","НАБ. ОБВОДНОГО КАНАЛА, 138",,False,True,30.281606,59.908883
2979,"ГОСТИЛИЦКОЕ ШОССЕ, 25","ГОСТИЛИЦКОЕ ШОССЕ, 25",,False,False,29.83893,59.87032
2980,НАРОДНАЯ УЛ. 100,НАРОДНАЯ УЛ. 100,,False,False,30.486578,59.884862
2981,"БОТАНИЧЕСКАЯ УЛ., УГ. УЛЬЯНОВСКОЙ УЛ.","БОТАНИЧЕСКАЯ УЛ., УГ. УЛЬЯНОВСКОЙ УЛ.",,False,False,29.823739,59.877781
2982,НАРОДНАЯ УЛ.,НАРОДНАЯ УЛ.,,False,False,30.458657,59.878421
2983,АЛЕКСАНДРОВСКАЯ БОЛЬНИЦА,АЛЕКСАНДРОВСКАЯ БОЛЬНИЦА,,False,False,30.486433,59.928246
2984,НАРВСКИЙ ПР.,НАРВСКИЙ ПР.,,False,False,30.277011,59.905195
2985,"АСТРОНОМИЧЕСКАЯ УЛ., УГ. УЛЬЯНОВСКОЙ УЛ.","АСТРОНОМИЧЕСКАЯ УЛ., УГ. УЛЬЯНОВСКОЙ УЛ.",,False,False,29.818664,59.871749
2986,НАЛИЧНАЯ УЛ. УГ. УЛ. НАХИМОВА,"НАЛИЧНАЯ УЛ., УГ. УЛ. НАХИМОВА",,False,True,30.22989,59.94258
2987,"АСТРОНОМИЧЕСКАЯ УЛ., УГ. УЛЬЯНОВСКОЙ УЛ.","АСТРОНОМИЧЕСКАЯ УЛ., УГ. УЛЬЯНОВСКОЙ УЛ.",,False,False,29.81874,59.87131
2988,"СТ. МЕТРО ""ПРИМОРСКАЯ""","СТ. МЕТРО ""ПРИМОРСКАЯ""",,False,False,30.230727,59.948609
2989,"КОСАЯ ЛИНИЯ, УГ. КОЖЕВЕННОЙ ЛИНИИ","КОСАЯ ЛИНИЯ, УГ. КОЖЕВЕННОЙ ЛИНИИ",,False,False,30.252373,59.922415
2990,"СТ. МЕТРО ""ПРИМОРСКАЯ""","СТ. МЕТРО ""ПРИМОРСКАЯ""",,False,False,30.232375,59.94882
2991,ФАБРИКА ИМ.В.СЛУЦКОЙ,ФАБРИКА ИМ. В. СЛУЦКОЙ,,False,True,30.244079,59.923889
2992,"СТ. МЕТРО ""ПРОЛЕТАРСКАЯ""","СТ. МЕТРО ""ПРОЛЕТАРСКАЯ""",,False,False,30.469255,59.863518
2993,ДЕТСКАЯ УЛ.,ДЕТСКАЯ УЛ.,,False,False,30.25531,59.925528
2994,ПОС. ШУШАРЫ,ПОС. ШУШАРЫ,,False,False,30.380759,59.811804
2995,"СТ. МЕТРО ""ПР. БОЛЬШЕВИКОВ""","СТ. МЕТРО ""ПРОСПЕКТ БОЛЬШЕВИКОВ""",,False,True,30.471529,59.919785
2996,"НОВОСМОЛЕНСКАЯ НАБ., УГ. УЛ. КОРАБЛЕСТРОИТЕЛЕЙ","НОВОСМОЛЕНСКАЯ НАБ., УГ. УЛ. КОРАБЛЕСТРОИТЕЛЕЙ",,False,False,30.218255,59.950166
2997,ПЛ.МОРСКОЙ СЛАВЫ,ПЛ. МОРСКОЙ СЛАВЫ,,False,True,30.239094,59.926664
2998,"СТ. МЕТРО ""ПР. ПРОСВЕЩЕНИЯ""","СТ. МЕТРО ""ПРОСПЕКТ ПРОСВЕЩЕНИЯ""",,False,True,30.329453,60.052982
2999,"СТ. МЕТРО ""УЛ.ДЫБЕНКО""","СТ. МЕТРО ""УЛИЦА ДЫБЕНКО""",,False,True,30.482788,59.90622
3000,"СТ. МЕТРО ""ФРУНЗЕНСКАЯ""","СТ. МЕТРО ""ФРУНЗЕНСКАЯ""",,False,False,30.318097,59.905571
3001,УРАЛЬСКАЯ УЛ.,УРАЛЬСКАЯ УЛ.,,False,False,30.261573,59.952805
3002,"СТ.МЕТРО ""ЧЁРНАЯ РЕЧКА""","СТ. МЕТРО ""ЧЁРНАЯ РЕЧКА""",,False,True,30.3038,59.986918
3003,"СТ. МЕТРО ""ЧЕРНЫШЕВСКАЯ""","СТ. МЕТРО ""ЧЕРНЫШЕВСКАЯ""",,False,False,30.361625,59.943755
3004,"СТ. МЕТРО ""РЫБАЦКОЕ""","СТ. МЕТРО ""РЫБАЦКОЕ""",,False,False,30.501886,59.832012
3005,"СТ. МЕТРО ""СЕННАЯ ПЛОЩАДЬ""","СТ. МЕТРО ""СЕННАЯ ПЛОЩАДЬ""",,False,False,30.321131,59.927866
3006,"ТЯРЛЕВО, БОЛЬШАЯ УЛ.","ТЯРЛЕВО, БОЛЬШАЯ УЛ.",,False,False,30.440658,59.70143
3007,"СТ. МЕТРО ""МОСКОВСКАЯ""","СТ. МЕТРО ""МОСКОВСКАЯ""",,False,False,30.32371,59.85347
3008,"ТЯРЛЕВО, БОЛЬШАЯ УЛ.","ТЯРЛЕВО, БОЛЬШАЯ УЛ.",,False,False,30.439811,59.701966
3009,"СТ. МЕТРО ""НЕВСКИЙ ПР.""","СТ. МЕТРО ""НЕВСКИЙ ПРОСПЕКТ""",,False,True,30.324837,59.935367
3010,ДОРОГА НА ОЧИСТНУЮ СТАНЦИЮ №7,ДОР. НА ОЧИСТНУЮ СТАНЦИЮ №7,,False,True,30.437601,59.708715
3011,ДОРОГА НА ОЧИСТНУЮ СТАНЦИЮ №7,ДОР. НА ОЧИСТНУЮ СТАНЦИЮ №7,,False,True,30.43745,59.708141
3012,"Г. ПАВЛОВСК, ВОКЗАЛ","Г. ПАВЛОВСК, ВОКЗАЛ",,False,False,30.433604,59.692926
3013,"СТ. МЕТРО ""ЛЕСНАЯ""","СТ. МЕТРО ""ЛЕСНАЯ""",,False,False,30.344306,59.985108
3014,"СТ. МЕТРО ""ЛЕНИНСКИЙ ПР.""","СТ. МЕТРО ""ЛЕНИНСКИЙ ПРОСПЕКТ""",,False,True,30.269959,59.851679
3015,"Г. ПАВЛОВСК, САДОВАЯ УЛ.","Г. ПАВЛОВСК, САДОВАЯ УЛ.",,False,False,30.441463,59.698026
3016,"СТ. МЕТРО ""ЛОМОНОСОВСКАЯ""","СТ. МЕТРО ""ЛОМОНОСОВСКАЯ""",,False,False,30.441268,59.878196
3017,"Г. ПАВЛОВСК, САДОВАЯ УЛ.","Г. ПАВЛОВСК, САДОВАЯ УЛ.",,False,False,30.441098,59.698199
3018,"СТ. МЕТРО ""ЛИГОВСКИЙ ПР.""","СТ. МЕТРО ""ЛИГОВСКИЙ ПРОСПЕКТ""",,False,True,30.354583,59.921606
3019,"СТ. МЕТРО ""ПЛОЩАДЬ АЛ. НЕВСКОГО""","СТ. МЕТРО ""ПЛОЩАДЬ АЛЕКСАНДРА НЕВСКОГО""",,False,True,30.384073,59.924134
3020,"СТ. МЕТРО ""ПИОНЕРСКАЯ""","СТ. МЕТРО ""ПИОНЕРСКАЯ""",,False,False,30.297876,60.00194
3021,ДЕТСКАЯ УЛ.,ДЕТСКАЯ УЛ.,,False,False,30.254951,59.92554
3022,"СТ. МЕТРО ""ПЛОЩАДЬ МУЖЕСТВА"" ПОСАДКА","СТ. МЕТРО ""ПЛОЩАДЬ МУЖЕСТВА""",(ПОСАДКА),False,True,30.365977,59.997858
3023,"КОЖЕВЕННАЯ ЛИНИЯ, УГ. КОСОЙ ЛИНИИ","КОЖЕВЕННАЯ ЛИНИЯ, УГ. КОСОЙ ЛИНИИ",,False,False,30.252097,59.922669
3024,"СТ. МЕТРО ""ПЛОЩАДЬ ВОССТАНИЯ""","СТ. МЕТРО ""ПЛОЩАДЬ ВОССТАНИЯ""",,False,False,30.357109,59.931354
3025,ФАБРИКА ИМ. В.СЛУЦКОЙ,ФАБРИКА ИМ. В. СЛУЦКОЙ,,False,True,30.244136,59.924051
3026,"СТ. МЕТРО ""ОЗЕРКИ""","СТ. МЕТРО ""ОЗЕРКИ""",,False,False,30.322472,60.036582
3027,"МОСКОВСКОЕ ШОССЕ, УГ. ФИЛЬТРОВСКОГО ШОССЕ","МОСКОВСКОЕ ШОССЕ, УГ. ФИЛЬТРОВСКОГО ШОССЕ",,False,False,30.435895,59.71226
3028,"СТ. МЕТРО ""НОВОЧЕРКАССКАЯ""","СТ. МЕТРО ""НОВОЧЕРКАССКАЯ""",,False,False,30.411215,59.930215
3029,"СТ. МЕТРО ""ПЕТРОГРАДСКАЯ""","СТ. МЕТРО ""ПЕТРОГРАДСКАЯ""",,False,False,30.310653,59.966579
3030,"МОСКОВСКОЕ ШОССЕ, УГ. ФИЛЬТРОВСКОГО ШОССЕ","МОСКОВСКОЕ ШОССЕ, УГ. ФИЛЬТРОВСКОГО ШОССЕ",,False,False,30.435294,59.712341
3031,"СТ. МЕТРО ""ПАРК ПОБЕДЫ""","СТ. МЕТРО ""ПАРК ПОБЕДЫ""",,False,False,30.320271,59.865652
3032,"ПОС. ПОНТОННЫЙ, ДОРОГА НА ФАНЕРНЫЙ З-Д","ПОС. ПОНТОННЫЙ, ДОР. НА ФАНЕРНЫЙ ЗАВОД",,False,True,30.616922,59.789947
3033,26 КМ,26 КМ.,,False,True,30.611644,59.792538
3034,ТЕЛЕЗИ,ТЕЛЕЗИ,,False,False,29.975776,59.700861
3035,ТЕШКОВО,ТЕШКОВО,,False,False,29.415876,59.589712
3036,"ТВЕРСКАЯ УЛ.,УГ.УЛ.ИЖОРСКОГО БАТАЛЬОНА","ТВЕРСКАЯ УЛ., УГ. УЛ. ИЖОРСКОГО БАТАЛЬОНА",,False,True,30.61222,59.73539
3037,ТЕАТР ЗА ЧЁРНОЙ РЕЧКОЙ,"ТЕАТР ""ЗА ЧЁРНОЙ РЕЧКОЙ""",,False,True,30.290797,59.999692
3038,МЫККОЛОВО,МЫККОЛОВО,,False,False,30.297592,59.715108
3039,РАБОЧАЯ УЛ.,РАБОЧАЯ УЛ.,,False,False,30.173266,59.813618
3040,СОБОЛЕВСКАЯ ДОРОГА,СОБОЛЕВСКАЯ ДОР.,,False,True,30.323744,59.709364
3041,Ж.-Д. СТ. САПЁРНАЯ,"Ж.-Д. СТ. ""САПЁРНАЯ""",,False,True,30.674987,59.774158
3042,"ТОРГОВЫЙ КОМПЛЕКС ""ЛЕНТА""","ТОРГОВЫЙ КОМПЛЕКС ""ЛЕНТА""",,False,False,30.318417,59.810111
3043,1-Й БАДАЕВСКИЙ ПРОЕЗД,1-Й БАДАЕВСКИЙ ПРОЕЗД,,False,False,30.395458,59.80262
3044,Ж.-Д. СТ. САПЁРНАЯ,"Ж.-Д. СТ. ""САПЁРНАЯ""",,False,True,30.676146,59.773823
3045,"ПОС. ПОНТОННЫЙ, ЮЖНАЯ УЛ.","ПОС. ПОНТОННЫЙ, ЮЖНАЯ УЛ.",,False,False,30.64677,59.778814
3046,ТОВАРИЩЕСКИЙ ПР.,ТОВАРИЩЕСКИЙ ПР.,,False,False,30.479726,59.921723
3047,"ПОС. ПОНТОННЫЙ, ЮЖНАЯ УЛ.","ПОС. ПОНТОННЫЙ, ЮЖНАЯ УЛ.",,False,False,30.646641,59.77836
3048,"ПОС. ПОНТОННЫЙ, ШКОЛА-ИНТЕРНАТ №26","ПОС. ПОНТОННЫЙ, ШКОЛА-ИНТЕРНАТ №26",,False,False,30.639603,59.781276
3049,"ПОС. ПОНТОННЫЙ, ШКОЛА-ИНТЕРНАТ №26","ПОС. ПОНТОННЫЙ, ШКОЛА-ИНТЕРНАТ №26",,False,False,30.639453,59.780855
3050,ПОЛЮСТРОВСКИЙ ПР.,ПОЛЮСТРОВСКИЙ ПР.,,False,False,30.409167,59.963584
3051,"СТАРО-ПЕТЕРГОФСКИЙ ПР.,27","СТАРО-ПЕТЕРГОФСКИЙ ПР., 27",,False,True,30.275389,59.907482
